user_id,business_id,date,review_id,stars,usefulvotes_review,user_name,categories,biz_name,latitude,longitude,business_avg,business_review_count,user_avg,user_review_count
OESKxoNFZcKl47NrOubgAQ,bgTB6MgdVQssXhkNJ7qIfw,2011-10-05 00:00:00,lsGrAORgHL7oq9ypjsnuyQ,5,0,Scott,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.69230769231,13
rHG-s9FSI6i4T__Ee0F-SQ,bgTB6MgdVQssXhkNJ7qIfw,2009-08-19 00:00:00,2Csr0PHtGLzjoVSwSXAkHQ,4,0,Nina,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.75,8
eYoB6mEOCkraWM2vhYikvQ,bgTB6MgdVQssXhkNJ7qIfw,2010-04-06 00:00:00,ZOxQqVD539eOjaI5fb9hMQ,4,2,Khristian,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.71428571429,7
f5CqKZlqK9Sox9z9wuooCQ,bgTB6MgdVQssXhkNJ7qIfw,2010-08-04 00:00:00,z0ejHxXicVvy0k9wvxFHMg,4,0,joe,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.73684210526,19
QrOSr8bzAjpIgyNftDLUBg,bgTB6MgdVQssXhkNJ7qIfw,2009-06-02 00:00:00,8049Ze6X8UWglwchLlz8zg,5,2,Ted,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.46153846154,13
zYgSDyEHVcMLRL1LLms7IA,bgTB6MgdVQssXhkNJ7qIfw,2010-06-06 00:00:00,RHhccKiJsgeqb64fm3XqHg,4,2,Jeff,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.08333333333,12
Wj0r9VOpoIyRpaa6y5XGmA,bgTB6MgdVQssXhkNJ7qIfw,2008-12-15 00:00:00,6gwxvvhvIaVJ03JzSqtGNA,4,0,JENNIFER,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.92307692308,13
YzNZNgpOy9tthDnczS_ajg,bgTB6MgdVQssXhkNJ7qIfw,2010-09-13 00:00:00,BshGrGA0WTGjjnAG5OAnhw,5,5,Georgeann,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.27272727273,22
BVZ7iTR_nI3jzdQidze1UQ,bgTB6MgdVQssXhkNJ7qIfw,2008-04-03 00:00:00,yu-W4Ul_ms_x1VJugx9Gxg,4,5,Jillian,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.71428571429,7
mmJzZPMT06-4jRhf5L8laQ,bgTB6MgdVQssXhkNJ7qIfw,2009-11-20 00:00:00,GJPhxnF2xUY1GSUKPft6Fg,5,8,Chris,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.61538461538,13
2FtCOwNwd6UsBgScSc1_Ug,bgTB6MgdVQssXhkNJ7qIfw,2011-10-07 00:00:00,LF9JoAH2ueSIvL_dRxPalA,5,1,Shon,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.96,25
PoQOIZc2q5nud7uVz_jdjw,bgTB6MgdVQssXhkNJ7qIfw,2009-07-23 00:00:00,yvW-nFRp0skhvYMynKoNPg,2,4,Erin,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.28571428571,21
c3yJNjz_K--z4CIpR7yhvQ,bgTB6MgdVQssXhkNJ7qIfw,2012-09-09 00:00:00,Vv0eh2aY43AhVgx2_bK04g,5,4,Logie,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.0,18
XeoAojoz5johV2MQ5ngNig,bgTB6MgdVQssXhkNJ7qIfw,2011-12-27 00:00:00,gCdsOFfFSI1pXlfgJHRp1Q,5,2,Jared,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.04761904762,21
LaEj3VpQh7bgpAZLzSRRrw,bgTB6MgdVQssXhkNJ7qIfw,2011-01-15 00:00:00,6J3GCN99Eo8IxkaetAjKSQ,5,1,Ziyu,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.65517241379,29
Qk5YrT3dJywv_xjux8NSCQ,bgTB6MgdVQssXhkNJ7qIfw,2009-07-30 00:00:00,XlqngHFXvQ5qhD8eYgqwGg,4,1,Cristóvao,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.14285714286,7
2a-7cf9r2WscwX4mdLogUg,bgTB6MgdVQssXhkNJ7qIfw,2010-04-05 00:00:00,J5GQkUIQzIhR8vFSyLeklA,4,0,Jeremiah,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.4,10
KepFAipDMPuIHS7TyQFylA,bgTB6MgdVQssXhkNJ7qIfw,2008-09-24 00:00:00,wbdHz6bwFevPa3-XUPdzXg,3,2,Abe,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.94444444444,18
Lra1XesEQl1kA3bEPLRiPg,bgTB6MgdVQssXhkNJ7qIfw,2012-02-11 00:00:00,GUOuhJyJDjqLOYhwdUV9dA,4,1,Sara,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.83333333333,6
wBi0I2QcqZtNOh21WlBVKA,bgTB6MgdVQssXhkNJ7qIfw,2009-03-20 00:00:00,K1864PNnT_4QSZGfCuV12Q,4,2,John,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.14285714286,7
QBQlErZajdIyXX84dvFUnQ,bgTB6MgdVQssXhkNJ7qIfw,2010-05-20 00:00:00,G1NT8688Tnkdx-3R2AUY1g,3,0,Nick,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.69565217391,23
b8vpDCrjDwjXSr92JVp-PQ,bgTB6MgdVQssXhkNJ7qIfw,2009-07-14 00:00:00,WKKrLJNTW_u-N-sxs-GPfg,5,0,Jessica,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.53846153846,13
63UaVdLeICrUy-mI97LpUA,bgTB6MgdVQssXhkNJ7qIfw,2012-03-27 00:00:00,1vgatT_NmNi2MmmG6u5jWQ,4,2,Jasmine,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.06666666667,15
AWcwYAZyqZOheTNEwdAF8A,bgTB6MgdVQssXhkNJ7qIfw,2011-10-25 00:00:00,D84cmjVi0IcTSa8dnlAcVw,4,0,Jade,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.5,14
g84VjttN28PWiv_WtdhnSQ,bgTB6MgdVQssXhkNJ7qIfw,2008-03-27 00:00:00,n2n-Ii6mkxcXfZGHUUPoFw,5,5,Jenn,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.60869565217,23
L87hrFVD-53NV8xRvoWfUw,bgTB6MgdVQssXhkNJ7qIfw,2009-07-22 00:00:00,Kc67kXt6_DaAvRjkhdyGBA,5,1,Janell,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.72727272727,11
vWZsmtNF2O5W_hcBRFK3lg,bgTB6MgdVQssXhkNJ7qIfw,2010-03-28 00:00:00,gB8lKnFfTfHtVizXQY_6VA,3,0,Karl,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.0,7
SySsCa_sJ8LPwFo90bsYVA,bgTB6MgdVQssXhkNJ7qIfw,2009-09-07 00:00:00,HP8YXLZpUUJfuqpLlwQfSQ,4,0,EV,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.33333333333,6
VmbTDmF6Ib-wWtRzyM1fpA,bgTB6MgdVQssXhkNJ7qIfw,2009-07-26 00:00:00,CP3ZiF8KMJGWH4HCHDhf7A,5,4,Elizabeth,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.23076923077,13
kFTTt5Ny21viUUsjc-uFPw,bgTB6MgdVQssXhkNJ7qIfw,2010-12-08 00:00:00,r47iNGGnh2CW0ERcFDhlpg,5,0,Rick,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.83333333333,6
G_6pOq1gA4jyJ3j8mjOyJw,bgTB6MgdVQssXhkNJ7qIfw,2011-03-03 00:00:00,FXu0nMp1ZJqG5RpSuqzkbw,5,3,Jana,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.18181818182,11
qLCpuCWCyPb4G2vN-WZz-Q,bgTB6MgdVQssXhkNJ7qIfw,2010-03-19 00:00:00,OgQjZ026UA2zn2QgenY8cw,4,0,Erica,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.08333333333,12
MHqOB1BNjO2VhvbsMQCaHA,bgTB6MgdVQssXhkNJ7qIfw,2011-06-09 00:00:00,0z8GVZlWm96Dhq_Gungrfg,4,0,Samantha,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.4,10
d0K4G6LZ4lw1NNx_V8xDIg,bgTB6MgdVQssXhkNJ7qIfw,2011-06-14 00:00:00,0YxNLQuzcRM9cmpN_4CcYA,5,2,Christine,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.5,6
HxdEw5lXvOckbUIwB-EZiA,bgTB6MgdVQssXhkNJ7qIfw,2009-09-04 00:00:00,2kKZMRpGJnTACRivoVGLPg,2,1,Michael,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.88888888889,9
YIjGrzJRQVpoZNl1rGXQ9A,bgTB6MgdVQssXhkNJ7qIfw,2009-08-10 00:00:00,6XYhyBvUQGQt7QxFMpC8Xg,5,1,paul,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.55555555556,9
4mRx2noRJ1FFRPlzSVEEdQ,bgTB6MgdVQssXhkNJ7qIfw,2008-11-24 00:00:00,zAHrffLcYT_Ku1pW4eP7vA,4,2,Don,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.33333333333,6
rSbqoimVUWPEbNSGwyjI-Q,bgTB6MgdVQssXhkNJ7qIfw,2012-03-08 00:00:00,l8P6tzrP3AmPlMcWMde2Cg,1,1,Jennifer,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.16666666667,6
VMKhjcUyFCI2vgGTooF7-Q,bgTB6MgdVQssXhkNJ7qIfw,2010-08-01 00:00:00,M-nlrX0qtfG3deMtJjuMgw,3,0,Diana,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.66666666667,6
49UVlMwjYXZA7OEvApzwnA,bgTB6MgdVQssXhkNJ7qIfw,2009-05-19 00:00:00,U-6m_OssayUjnb-NQU7ZTQ,3,5,samantha,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.125,8
Udj_a2KWaxqeOHu_1FrFAg,bgTB6MgdVQssXhkNJ7qIfw,2008-03-19 00:00:00,Dym6yUxgBX8Fga42pdueUg,4,3,Yvette,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.83333333333,6
hGxsYwRMYOAgwJAfOnHEAw,bgTB6MgdVQssXhkNJ7qIfw,2011-07-27 00:00:00,QgGoHsAj2OVdLGGrqf4gdQ,2,0,Bonnie,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.125,8
mlFupG8LJFaL4rvSTvCyyw,bgTB6MgdVQssXhkNJ7qIfw,2011-12-02 00:00:00,HYzMVjsGrUx0ISeDtlXX2w,5,1,Josh,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.17647058824,17
cOfNTptaK6p5oUq5_ROokg,bgTB6MgdVQssXhkNJ7qIfw,2010-04-23 00:00:00,2xRI9S9CkqE47z823AyQPA,5,1,Ian,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.71428571429,7
_fbvlajq2-rkZpu_n2FeHA,bgTB6MgdVQssXhkNJ7qIfw,2010-12-31 00:00:00,2VFcaHDv25h10E6NG8Rogg,5,0,Kenny,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.66666666667,6
8tQtnvhvYIXcAen9LulAJA,bgTB6MgdVQssXhkNJ7qIfw,2011-08-11 00:00:00,6pSfyfhtk3bPKhREI_p3OA,5,1,Rebecca,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.33333333333,6
648OlBnPCh9eg1tZSo9Ycg,bgTB6MgdVQssXhkNJ7qIfw,2009-05-28 00:00:00,KNr7kOUKiXA6Dn-9tdavBA,5,3,Nicki,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.0,6
0oCGn4N3SeUlEmmMPs1yYQ,bgTB6MgdVQssXhkNJ7qIfw,2010-02-22 00:00:00,_aFvy38dKoZhtdxr-eq9DQ,4,0,Tim,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,4.0,9
oFHxCaz9iIkuilTtqlzxEg,bgTB6MgdVQssXhkNJ7qIfw,2010-09-06 00:00:00,SEbgRev66412o4QbG_f7Ew,4,1,Larisa,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",Roka Akor,33.542193,-111.925634,4.14814814815,135,3.42857142857,7
rLtl8ZkDX5vH5nAx9C3q5Q,2ceeU8e3nZjaPfGmLwh4kg,2009-04-02 00:00:00,R7ZJPW4qEXuqI41aaWmO0A,4,2,Jason,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.70967741935,62
XqMkm-DD9VsdcKx2YVGhSA,2ceeU8e3nZjaPfGmLwh4kg,2011-07-18 00:00:00,Os2qq6uTNJQbuoPoix1Wmg,3,1,Bao,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.96721311475,61
aLTl_OkLo0BFRxdz1n6sYA,2ceeU8e3nZjaPfGmLwh4kg,2012-07-03 00:00:00,NGzuqDksdIh9qJqc3TpVlg,5,1,Joe,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.6,10
HY9qpAamqLXFoa7xMwNntg,2ceeU8e3nZjaPfGmLwh4kg,2009-07-22 00:00:00,HY5i9sxlnI6ZVEgnT0cQUQ,2,3,Braedyn,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.48,25
b60JsTGYbVqUGYbI81aOsw,2ceeU8e3nZjaPfGmLwh4kg,2007-08-12 00:00:00,T9L6EQN-xaohs9PPcKJyKQ,3,1,Bethany,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.55555555556,9
6OWHDbEq23f24Vki_veHBA,2ceeU8e3nZjaPfGmLwh4kg,2010-07-08 00:00:00,7dqqWs00NLwms90F-PITVA,3,0,Candace,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.85185185185,27
sEWeeq41k4ohBz4jS_iGRw,2ceeU8e3nZjaPfGmLwh4kg,2008-04-29 00:00:00,9e6oO18J4kRibLZgqR-12w,5,5,Matthew,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.95833333333,24
X5GbNXY_nNoa_vTZDD0aCA,2ceeU8e3nZjaPfGmLwh4kg,2011-09-12 00:00:00,fqIpXjB96r4iuyLSdeVeXA,5,1,Chrystalle,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.20930232558,43
Pk5T0OFCbl8mIKkKYyglWQ,2ceeU8e3nZjaPfGmLwh4kg,2012-06-01 00:00:00,1WV3uk5p9ejKGd86-Rf_Mg,4,3,Shar,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.72727272727,11
qQb4pg5uqvjMOfGPWbIkeQ,2ceeU8e3nZjaPfGmLwh4kg,2011-06-23 00:00:00,p3avdrYgFbS7HC9nq-Yn2Q,4,0,Stefan,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.125,16
JgDkCER12uiv4lbpmkZ9VA,2ceeU8e3nZjaPfGmLwh4kg,2009-09-26 00:00:00,t_gaCFhBcMjMIrw6vkLJhQ,3,1,Fred,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.56164383562,73
FHDI8M5sm6lrZXNUBZAOfA,2ceeU8e3nZjaPfGmLwh4kg,2009-02-13 00:00:00,uqu0qK2dwxEQRouqQcwiBg,4,2,Kelly,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.75757575758,33
Rg4gzsz3w00vRlIOXcGUIA,2ceeU8e3nZjaPfGmLwh4kg,2009-03-23 00:00:00,7r9paZpDKPcr92Lsg3FlYQ,5,1,Devon,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.0,8
nWouNfZD3Pw08RYizxkqcA,2ceeU8e3nZjaPfGmLwh4kg,2007-07-25 00:00:00,A2pPmT5XSJdyQr1R1AegYw,5,1,Kelly,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.6875,16
7GC9fVWKa4a1ZmBGLH6Uww,2ceeU8e3nZjaPfGmLwh4kg,2007-01-24 00:00:00,qotgghyPlKo9PqBJZxOpHg,5,4,Lauren,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.075,40
0qIsBt4EzBDCKrIviV55Ew,2ceeU8e3nZjaPfGmLwh4kg,2008-10-17 00:00:00,qp7dZX-xgu-U71IpFfL2Tw,4,7,Kevin,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.0,26
CjL3FtpiDzhNXTQPw0-RBw,2ceeU8e3nZjaPfGmLwh4kg,2009-02-26 00:00:00,-S7aL8dVIiXjCdbTZVn8uA,4,0,Natalie,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.77777777778,9
Gy9nOzH_L8NGCjrQr-ntng,2ceeU8e3nZjaPfGmLwh4kg,2011-07-06 00:00:00,4HY9wjTeu9RxUXf9UUgdZg,4,2,Lauren,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.9,10
P2kVk4cIWyK4e4h14RhK-Q,2ceeU8e3nZjaPfGmLwh4kg,2008-09-01 00:00:00,Nb0aoAzm8T2tZ6G9v2Kfxg,3,2,Jim,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.94594594595,37
mfvezpz6ohS0NQk3DZdvqQ,2ceeU8e3nZjaPfGmLwh4kg,2006-09-03 00:00:00,i-lsgvKvzAvqkqK4N7enJQ,5,3,Bonnie,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.45833333333,24
Cp-PV8rsypbO-xBrQ6KmQg,2ceeU8e3nZjaPfGmLwh4kg,2007-09-11 00:00:00,F309YDO3LW7N5cLtv5iKdg,4,2,Max,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.47368421053,38
5RxpP2Woo7CpOGUmKgDyAw,2ceeU8e3nZjaPfGmLwh4kg,2008-07-13 00:00:00,Pqnr1S7PXoUqSuGqJqYDlA,4,1,Emily,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.0625,16
NMNiUVcUFLPWjQme5Fo6Dg,2ceeU8e3nZjaPfGmLwh4kg,2009-10-16 00:00:00,jWvzWKC2AM-enanyY0rOjw,2,1,Ben,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.0,6
thdVzCfKx-DV0zYWqId3pw,2ceeU8e3nZjaPfGmLwh4kg,2011-10-13 00:00:00,aO3IjV8eLgu8sAH_-9wQIw,4,0,Richard,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.10638297872,47
90a6z--_CUrl84aCzZyPsg,2ceeU8e3nZjaPfGmLwh4kg,2010-04-04 00:00:00,iu-2vFOw4a0VcERokDl5qA,4,2,Michael,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.24637681159,69
n6LeAoIuDR3NfIBEsmL_zg,2ceeU8e3nZjaPfGmLwh4kg,2011-03-08 00:00:00,-DbopclMVkFdEJvtzeATOw,1,4,Christina,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.35714285714,14
Ovpa3S8xD96dLE5eDxcxJg,2ceeU8e3nZjaPfGmLwh4kg,2007-03-14 00:00:00,JVyjKyXReYW_vvXceHUDow,5,0,Jake,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.10714285714,28
M6oU3OBf_E6gqlfkLGlStQ,2ceeU8e3nZjaPfGmLwh4kg,2010-02-10 00:00:00,KbUzMdsTjDhzQc9uOkK5dA,4,0,Evan,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.81395348837,43
v5k-__wHo2xPI25WO-dcQA,2ceeU8e3nZjaPfGmLwh4kg,2009-08-14 00:00:00,7fmbEfXweD7EmgkoxMmgsw,2,16,Nikki,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.94736842105,19
q9XgOylNsSbqZqF_SO3-OQ,2ceeU8e3nZjaPfGmLwh4kg,2008-05-16 00:00:00,i1B_ooFZcPY50XodaxXDcg,5,6,sunny,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.77966101695,59
vuUddBhwlrVijAAFvK5UTg,2ceeU8e3nZjaPfGmLwh4kg,2011-05-11 00:00:00,J3vvY8txpRPUyYdP3uFVTw,4,0,Adrian,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.57894736842,19
hW2XQMGHy5_TW7dnijZR6Q,2ceeU8e3nZjaPfGmLwh4kg,2009-03-06 00:00:00,ZO4whHMDgu7sdRjMz0BAqA,5,2,Ryan,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.42857142857,7
OsYh3jArm6fgozczE85ZeQ,2ceeU8e3nZjaPfGmLwh4kg,2008-11-23 00:00:00,M2nC0HNkvRuB8n2RBHsZZw,4,0,Ted,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.92307692308,13
pv82zTlB5Txsu2Pusu__FA,2ceeU8e3nZjaPfGmLwh4kg,2010-08-04 00:00:00,v5Bvfi2oEDONLiUXNGDI4g,5,1,Robert,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.38095238095,21
17PPxx8RxjOUD_nQZ1aHEw,2ceeU8e3nZjaPfGmLwh4kg,2008-01-21 00:00:00,Kcfhb7trg82WwYM--3MUUw,5,3,Pierre Trudeau,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.19444444444,36
Q-e5Kriu18oFX5orJkoNhA,2ceeU8e3nZjaPfGmLwh4kg,2009-05-29 00:00:00,Xa9wUV2s2d0Ef5nF7OeBRg,4,2,Amy,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.90909090909,11
UoBfwbXaixelZBghbJ2cSg,2ceeU8e3nZjaPfGmLwh4kg,2007-09-20 00:00:00,e0ZCXiYlkMY9hPWWCtpJ0g,5,2,Megan,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,3.48484848485,33
LdhwY7eudLlx1KFQQe9GwA,2ceeU8e3nZjaPfGmLwh4kg,2012-04-13 00:00:00,5qhiRR0XvT92yj1a9bWbhw,3,0,Josh,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.05263157895,19
9eY0M7voV1g_cm4ddI4OCw,2ceeU8e3nZjaPfGmLwh4kg,2009-04-06 00:00:00,CDxbnu9BYHfql-B5QHqxPQ,4,1,Troy,"[Bars, Seafood, Irish, Pubs, Nightlife, Restaurants]",Casey Moore's Oyster House,33.420571,-111.942444,3.95035460993,141,4.07142857143,14
